typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,463,604,272.05,2020-10-21 19:41,1,type2
transfer,534,548,266.47,2020-10-21 19:42,1,type2
transfer,708,93,20412.91,2023-08-10 02:10,1,type3
transfer,295,93,20914.26,2020-04-22 23:34,1,type3
transfer,378,93,20129.35,2022-02-27 14:05,1,type3
transfer,997,93,20549.86,2024-07-08 07:13,1,type3
transfer,989,93,19541.97,2021-05-24 20:41,1,type3
transfer,241,176,4896.15,2023-05-07 20:32,0,none
transfer,38,260,279.25,2020-09-30 06:07,0,none
cash-in,955,317,4872.42,2022-11-16 04:41,0,none
transfer,83,526,9144.85,2021-02-23 08:50,0,none
cash-in,908,311,495.4,2021-11-21 11:04,0,none
cash-in,738,347,6874.26,2022-09-28 16:26,0,none
transfer,554,844,1209.98,2020-08-05 20:14,0,none
cash-in,147,783,4961.15,2024-04-03 01:56,0,none
cash-in,222,342,6581.66,2023-09-14 14:21,0,none
transfer,805,303,2683.97,2023-10-10 23:14,0,none
cash-in,984,383,3625.31,2020-04-23 14:17,0,none
transfer,125,505,2512.46,2021-12-18 10:34,0,none
transfer,390,359,9750.11,2022-04-01 16:07,0,none
cash-in,830,794,4423.48,2024-07-13 23:50,0,none
transfer,298,754,2831.21,2022-10-19 00:30,0,none
transfer,92,308,20774.83,2021-10-09 16:22,1,type1
transfer,92,892,19940.48,2022-03-08 09:33,1,type1
transfer,92,663,20772.58,2020-07-16 22:26,1,type1
transfer,92,59,19723.12,2023-11-12 02:55,1,type1
transfer,92,765,19402.06,2024-10-09 06:48,1,type1
transfer,479,68,11.65,2022-04-24 16:53,1,type2
transfer,934,149,11.04,2022-04-24 16:54,1,type2
transfer,966,664,11.19,2022-04-24 16:55,1,type2
transfer,658,329,11.59,2022-04-24 16:56,1,type2
transfer,865,513,10.92,2022-04-24 16:57,1,type2
transfer,404,562,19270.94,2024-05-30 13:27,1,type3
transfer,942,562,20933.55,2023-10-02 12:58,1,type3
transfer,679,562,19661.8,2021-06-01 03:19,1,type3
transfer,861,562,20742.15,2024-09-08 23:04,1,type3
transfer,527,562,19621.18,2020-10-24 23:00,1,type3
cash-in,746,41,4535.97,2024-08-16 08:30,0,none
cash-in,105,814,3527.77,2023-11-03 22:32,0,none
transfer,739,127,3835.49,2023-10-31 06:12,0,none
transfer,580,88,273.28,2024-03-30 21:07,0,none
cash-in,235,11,4114.21,2021-12-22 01:18,0,none
transfer,54,678,998.77,2023-08-02 06:25,0,none
cash-in,597,222,8084.68,2024-03-21 19:22,0,none
transfer,497,760,2968.16,2020-04-02 19:24,0,none
cash-in,96,633,4589.48,2020-05-20 04:06,0,none
cash-in,849,839,2481.42,2020-02-15 16:18,0,none
cash-in,609,99,190.28,2024-04-22 07:40,0,none
transfer,484,427,6454.39,2022-09-02 07:45,0,none
cash-in,279,215,3562.61,2024-11-09 04:07,0,none
transfer,325,996,2645.15,2023-12-19 06:04,0,none
transfer,755,728,5813.13,2020-01-04 17:43,0,none
transfer,249,179,20162.79,2021-08-22 13:15,1,type1
transfer,249,66,19898.78,2020-05-08 00:14,1,type1
transfer,249,467,20146.8,2023-02-28 10:00,1,type1
transfer,249,736,20728.93,2024-01-19 23:44,1,type1
transfer,249,740,20365.95,2021-06-24 15:58,1,type1
transfer,41,343,358.06,2022-01-15 22:10,1,type2
transfer,27,979,368.43,2022-01-15 22:11,1,type2
transfer,169,939,351.16,2022-01-15 22:12,1,type2
transfer,937,36,375.46,2022-01-15 22:13,1,type2
transfer,946,806,359.93,2022-01-15 22:14,1,type2
transfer,689,190,20199.39,2023-06-29 08:14,1,type3
transfer,290,190,20202.89,2023-01-08 12:51,1,type3
transfer,138,190,19314.14,2022-07-01 15:21,1,type3
transfer,484,190,20350.41,2022-12-14 06:31,1,type3
transfer,307,190,20487.18,2021-11-08 14:18,1,type3
cash-in,793,24,9346.62,2022-02-07 14:48,0,none
cash-in,312,779,7799.78,2022-06-27 10:36,0,none
transfer,462,263,1212.45,2020-05-06 23:08,0,none
cash-in,649,797,8423.89,2021-08-05 22:57,0,none
transfer,433,480,5697.27,2022-10-25 20:05,0,none
transfer,81,876,5721.82,2021-04-17 22:41,0,none
cash-in,250,421,6899.89,2021-05-02 04:36,0,none
transfer,558,184,5678.66,2022-09-22 18:10,0,none
cash-in,578,3,9195.18,2024-07-04 16:05,0,none
transfer,912,306,1625.73,2022-12-11 10:39,0,none
transfer,30,129,2744.34,2024-10-30 18:56,0,none
transfer,87,403,6880.17,2020-07-04 13:26,0,none
transfer,930,163,396.98,2021-02-17 02:28,0,none
cash-in,560,317,7712.18,2021-12-11 06:02,0,none
cash-in,230,366,93.15,2024-09-26 16:54,0,none
transfer,511,982,19221.9,2020-06-28 03:18,1,type1
transfer,511,378,20547.8,2024-08-22 00:27,1,type1
transfer,511,826,20213.71,2020-05-18 20:50,1,type1
transfer,511,852,20323.87,2020-02-12 17:00,1,type1
transfer,511,254,19163.2,2024-07-27 04:29,1,type1
transfer,982,631,799.35,2022-10-24 12:35,1,type2
transfer,417,663,847.02,2022-10-24 12:36,1,type2
transfer,411,694,773.32,2022-10-24 12:37,1,type2
transfer,550,161,785.14,2022-10-24 12:38,1,type2
transfer,755,497,837.57,2022-10-24 12:39,1,type2
transfer,372,486,20706.91,2022-08-16 20:17,1,type3
transfer,260,486,20007.24,2023-03-21 03:07,1,type3
transfer,869,486,20512.07,2020-05-01 10:50,1,type3
transfer,868,486,19502.2,2022-09-10 16:09,1,type3
transfer,877,486,19184.03,2023-01-25 11:21,1,type3
transfer,919,158,4899.22,2020-03-29 17:57,0,none
cash-in,278,721,160.4,2020-01-14 00:26,0,none
cash-in,509,809,9803.14,2021-06-06 16:00,0,none
cash-in,146,816,3223.43,2021-05-03 06:05,0,none
cash-in,208,314,5061.01,2020-09-04 08:17,0,none
cash-in,45,794,2929.96,2024-12-23 19:31,0,none
transfer,361,692,7664.41,2023-02-20 21:51,0,none
transfer,102,125,3988.99,2020-01-02 16:16,0,none
transfer,424,962,7958.77,2021-08-15 10:02,0,none
transfer,506,201,4073.46,2024-04-29 05:48,0,none
transfer,742,855,7166.67,2022-11-10 00:46,0,none
transfer,628,274,9843.25,2024-02-22 09:44,0,none
cash-in,35,265,5495.78,2023-11-20 11:55,0,none
cash-in,242,643,7709.62,2020-02-25 05:00,0,none
cash-in,476,806,9666.68,2020-09-11 19:53,0,none
transfer,185,835,20154.27,2021-10-09 04:19,1,type1
transfer,185,400,19119.18,2023-03-22 13:37,1,type1
transfer,185,517,20946.57,2020-04-02 12:16,1,type1
transfer,185,568,19942.88,2023-02-28 19:21,1,type1
transfer,185,424,20366.06,2021-07-01 19:49,1,type1
transfer,849,975,46.47,2021-09-24 02:17,1,type2
transfer,731,455,51.2,2021-09-24 02:18,1,type2
transfer,37,484,47.0,2021-09-24 02:19,1,type2
transfer,795,901,48.45,2021-09-24 02:20,1,type2
transfer,518,282,49.76,2021-09-24 02:21,1,type2
transfer,297,449,19820.72,2022-03-27 15:35,1,type3
transfer,92,449,20831.0,2023-05-15 11:04,1,type3
transfer,371,449,20352.64,2024-07-24 04:48,1,type3
transfer,889,449,19622.6,2020-05-16 07:46,1,type3
transfer,22,449,19950.43,2020-05-16 07:17,1,type3
transfer,137,827,4190.68,2022-06-07 16:45,0,none
transfer,737,956,585.11,2021-11-20 03:07,0,none
cash-in,979,100,9231.44,2024-07-13 01:14,0,none
transfer,1000,94,6097.61,2022-01-22 06:38,0,none
cash-in,955,325,6475.99,2023-06-05 17:17,0,none
cash-in,234,53,5862.95,2023-11-12 09:09,0,none
cash-in,228,405,8931.96,2020-07-16 03:19,0,none
cash-in,92,67,3145.9,2022-04-18 19:30,0,none
transfer,855,210,7845.77,2023-09-04 03:43,0,none
transfer,240,126,8965.81,2022-01-01 01:37,0,none
transfer,71,622,2574.91,2021-11-17 03:02,0,none
transfer,41,600,3412.4,2020-01-07 11:50,0,none
transfer,969,750,6325.34,2021-01-01 15:43,0,none
cash-in,724,405,3713.83,2020-06-21 18:41,0,none
transfer,39,255,3479.87,2020-02-17 04:42,0,none
transfer,518,612,20900.78,2024-10-20 05:04,1,type1
transfer,518,899,19375.79,2020-04-03 07:46,1,type1
transfer,518,268,19486.34,2023-05-27 02:56,1,type1
transfer,518,830,20327.45,2022-03-09 14:27,1,type1
transfer,518,941,19925.22,2024-06-18 07:00,1,type1
transfer,50,679,85.03,2023-06-27 09:02,1,type2
transfer,406,185,79.66,2023-06-27 09:03,1,type2
transfer,663,673,84.23,2023-06-27 09:04,1,type2
transfer,989,542,84.34,2023-06-27 09:05,1,type2
transfer,353,235,82.92,2023-06-27 09:06,1,type2
transfer,842,154,19334.07,2023-02-12 03:03,1,type3
transfer,566,154,19075.61,2021-05-11 18:42,1,type3
transfer,26,154,20553.03,2020-06-24 05:30,1,type3
transfer,614,154,19024.14,2021-07-06 20:43,1,type3
transfer,615,154,20562.08,2022-08-03 10:53,1,type3
transfer,373,797,1168.19,2023-08-14 01:57,0,none
cash-in,451,26,2000.89,2021-03-11 04:22,0,none
cash-in,524,204,4118.67,2020-09-01 10:37,0,none
cash-in,602,98,6002.78,2024-12-10 20:56,0,none
transfer,364,105,5107.37,2020-01-12 20:34,0,none
cash-in,398,589,8724.88,2022-11-05 07:04,0,none
cash-in,460,671,9189.95,2024-06-02 04:50,0,none
cash-in,401,111,6935.78,2022-12-03 17:38,0,none
transfer,842,194,159.64,2021-01-06 08:05,0,none
cash-in,407,518,6489.18,2021-04-14 04:36,0,none
transfer,373,983,3401.06,2020-06-02 05:50,0,none
cash-in,881,90,3050.36,2020-01-19 02:10,0,none
transfer,823,850,1475.16,2022-08-10 07:08,0,none
transfer,882,865,4608.36,2023-05-14 19:22,0,none
transfer,843,401,7170.53,2020-01-21 03:03,0,none
transfer,935,756,20876.28,2020-10-25 18:15,1,type1
transfer,935,380,19747.88,2023-06-12 15:46,1,type1
transfer,935,723,19997.23,2024-11-24 07:56,1,type1
transfer,935,72,19599.84,2022-12-13 04:52,1,type1
transfer,935,195,19810.86,2022-05-23 00:43,1,type1
transfer,290,709,907.04,2020-12-04 21:48,1,type2
transfer,49,998,898.29,2020-12-04 21:49,1,type2
transfer,979,863,915.8,2020-12-04 21:50,1,type2
transfer,635,694,923.96,2020-12-04 21:51,1,type2
transfer,256,858,862.88,2020-12-04 21:52,1,type2
transfer,31,128,19108.59,2021-06-22 07:36,1,type3
transfer,730,128,20829.56,2021-02-09 05:27,1,type3
transfer,513,128,19818.8,2020-06-30 06:51,1,type3
transfer,983,128,19550.58,2021-02-12 05:12,1,type3
transfer,15,128,19042.0,2021-04-11 22:29,1,type3
cash-in,687,3,2543.31,2022-02-28 08:32,0,none
cash-in,730,262,8252.52,2021-07-21 19:57,0,none
transfer,229,527,1888.21,2023-01-20 19:18,0,none
cash-in,531,482,487.84,2021-09-28 06:55,0,none
cash-in,462,247,3652.78,2022-05-30 21:20,0,none
transfer,186,949,7697.55,2022-11-26 06:25,0,none
cash-in,693,635,188.25,2021-09-07 12:14,0,none
transfer,595,894,644.25,2021-05-07 23:39,0,none
cash-in,571,690,9882.85,2024-02-21 00:12,0,none
cash-in,816,921,2195.77,2021-02-03 11:02,0,none
transfer,360,290,9295.07,2022-08-10 15:13,0,none
transfer,437,173,53.33,2022-11-03 16:57,0,none
transfer,679,488,4478.59,2021-08-06 19:14,0,none
transfer,894,946,597.04,2020-03-21 02:31,0,none
cash-in,757,6,5438.01,2023-03-20 16:08,0,none
transfer,69,977,20347.44,2023-03-25 15:59,1,type1
transfer,69,350,19990.2,2021-09-27 18:56,1,type1
transfer,69,238,19987.98,2024-01-16 13:26,1,type1
transfer,69,552,19757.6,2021-10-09 17:32,1,type1
transfer,69,148,20556.06,2021-02-20 14:49,1,type1
transfer,861,662,422.1,2022-12-02 09:01,1,type2
transfer,681,239,422.32,2022-12-02 09:02,1,type2
transfer,288,73,434.32,2022-12-02 09:03,1,type2
transfer,776,416,446.53,2022-12-02 09:04,1,type2
transfer,250,851,423.06,2022-12-02 09:05,1,type2
transfer,72,557,19705.06,2024-12-06 04:19,1,type3
transfer,341,557,19073.34,2020-11-30 22:23,1,type3
transfer,293,557,19805.96,2024-07-03 23:22,1,type3
transfer,192,557,19405.02,2023-01-27 08:06,1,type3
transfer,576,557,19874.08,2022-06-26 18:39,1,type3
transfer,654,234,6266.86,2021-08-08 13:03,0,none
transfer,844,293,5268.95,2023-08-29 04:42,0,none
transfer,358,801,5289.96,2021-06-08 05:27,0,none
cash-in,678,72,3959.85,2021-10-26 14:45,0,none
cash-in,727,950,3767.52,2020-08-30 05:56,0,none
transfer,244,454,2455.68,2021-04-18 16:29,0,none
cash-in,985,299,3707.81,2023-07-13 11:37,0,none
cash-in,661,310,29.44,2020-03-30 05:03,0,none
cash-in,107,489,2807.8,2022-08-07 14:27,0,none
transfer,581,969,1947.81,2024-12-02 00:46,0,none
cash-in,206,815,7977.89,2021-02-17 11:27,0,none
cash-in,894,490,9318.05,2023-11-17 20:42,0,none
transfer,117,71,2400.37,2023-11-28 15:18,0,none
transfer,573,807,3134.37,2021-07-26 12:35,0,none
cash-in,910,404,6783.12,2021-10-23 10:11,0,none
transfer,849,78,19109.78,2023-05-18 03:26,1,type1
transfer,849,580,19633.73,2023-04-01 20:15,1,type1
transfer,849,154,20724.24,2021-12-31 10:24,1,type1
transfer,849,765,20443.0,2023-09-04 18:34,1,type1
transfer,849,786,20379.57,2022-04-19 16:19,1,type1
transfer,593,621,580.45,2022-12-06 21:46,1,type2
transfer,909,497,551.23,2022-12-06 21:47,1,type2
transfer,823,608,593.2,2022-12-06 21:48,1,type2
transfer,977,583,541.82,2022-12-06 21:49,1,type2
transfer,876,136,544.64,2022-12-06 21:50,1,type2
transfer,341,227,20373.25,2020-07-29 22:33,1,type3
transfer,456,227,20929.22,2022-05-09 22:21,1,type3
transfer,489,227,20364.36,2023-03-27 09:27,1,type3
transfer,470,227,20196.07,2021-06-30 00:58,1,type3
transfer,578,227,20862.95,2024-03-13 19:18,1,type3
cash-in,707,966,3675.41,2024-07-18 18:42,0,none
transfer,683,139,4372.15,2020-01-15 07:57,0,none
transfer,932,894,2471.93,2024-12-21 00:54,0,none
transfer,632,778,5762.08,2020-03-01 08:06,0,none
transfer,79,143,6274.39,2024-12-30 08:04,0,none
cash-in,950,672,7226.96,2022-07-20 05:56,0,none
transfer,126,452,2908.86,2020-01-12 02:09,0,none
transfer,6,161,6802.1,2024-02-13 18:18,0,none
cash-in,811,478,5678.38,2021-04-06 00:58,0,none
transfer,552,503,5064.15,2023-11-30 23:05,0,none
transfer,95,620,7683.63,2021-01-15 12:28,0,none
transfer,218,562,4052.65,2023-03-14 10:18,0,none
transfer,738,734,9485.14,2020-12-19 15:43,0,none
cash-in,429,486,2805.41,2022-05-18 19:42,0,none
transfer,953,933,2435.89,2020-06-03 05:36,0,none
transfer,566,515,19759.85,2022-09-29 19:55,1,type1
transfer,566,85,20419.23,2021-01-18 06:35,1,type1
transfer,566,123,20897.84,2022-12-05 06:06,1,type1
transfer,566,334,20876.05,2024-11-01 21:22,1,type1
transfer,566,779,19566.61,2021-12-08 07:31,1,type1
transfer,632,641,357.02,2023-04-23 23:24,1,type2
transfer,402,26,378.58,2023-04-23 23:25,1,type2
transfer,973,346,375.5,2023-04-23 23:26,1,type2
transfer,198,527,365.9,2023-04-23 23:27,1,type2
transfer,477,542,353.7,2023-04-23 23:28,1,type2
transfer,894,733,20251.81,2020-12-18 00:24,1,type3
transfer,481,733,19597.14,2022-01-18 08:17,1,type3
transfer,820,733,19719.58,2020-10-18 10:49,1,type3
transfer,329,733,20582.1,2022-01-27 13:44,1,type3
transfer,727,733,19376.83,2020-11-18 08:37,1,type3
transfer,522,731,433.09,2020-06-06 03:06,0,none
cash-in,735,165,2649.51,2023-12-31 12:50,0,none
transfer,524,717,1249.79,2024-09-13 12:07,0,none
transfer,855,772,9547.84,2022-08-14 16:12,0,none
transfer,756,762,7381.7,2020-07-28 07:00,0,none
transfer,706,81,594.54,2021-07-28 23:05,0,none
cash-in,704,92,288.38,2020-02-08 06:26,0,none
cash-in,559,286,8658.65,2023-12-07 12:58,0,none
transfer,20,963,6004.14,2022-07-22 09:06,0,none
cash-in,991,386,7478.23,2022-02-13 13:07,0,none
transfer,298,745,4830.42,2021-06-11 17:00,0,none
transfer,174,734,7157.96,2024-01-05 05:45,0,none
transfer,397,123,559.64,2020-01-27 07:25,0,none
cash-in,342,766,5963.39,2020-06-21 21:02,0,none
cash-in,601,285,873.15,2023-06-29 01:31,0,none
transfer,27,705,20856.1,2021-10-14 10:28,1,type1
transfer,27,664,20005.24,2023-09-28 01:36,1,type1
transfer,27,338,19737.52,2022-08-28 11:59,1,type1
transfer,27,182,20043.05,2021-11-25 15:15,1,type1
transfer,27,892,20254.33,2021-10-23 10:14,1,type1
transfer,638,787,550.59,2023-04-03 11:27,1,type2
transfer,607,79,557.12,2023-04-03 11:28,1,type2
transfer,927,283,541.56,2023-04-03 11:29,1,type2
transfer,800,465,544.06,2023-04-03 11:30,1,type2
transfer,367,85,571.78,2023-04-03 11:31,1,type2
transfer,29,882,19881.45,2022-07-26 21:46,1,type3
transfer,11,882,20316.42,2023-09-14 01:04,1,type3
transfer,54,882,19261.75,2022-10-15 04:13,1,type3
transfer,568,882,20023.66,2024-12-14 07:49,1,type3
transfer,162,882,19577.84,2020-05-07 01:33,1,type3
cash-in,697,84,1727.37,2020-01-10 00:53,0,none
cash-in,400,928,5635.31,2020-04-16 15:09,0,none
transfer,110,583,9275.25,2024-01-22 01:45,0,none
cash-in,332,447,4810.87,2023-03-13 16:48,0,none
transfer,208,64,6023.76,2024-11-26 09:48,0,none
cash-in,498,526,7880.47,2022-05-21 22:41,0,none
transfer,62,18,2690.77,2022-05-14 12:46,0,none
transfer,924,840,1176.18,2024-05-07 10:38,0,none
cash-in,257,787,7776.62,2020-05-20 22:45,0,none
transfer,991,816,6862.76,2023-08-14 13:25,0,none
transfer,251,778,8101.24,2022-11-04 14:16,0,none
cash-in,809,311,2174.81,2021-09-02 17:41,0,none
transfer,75,585,6861.76,2022-06-04 01:51,0,none
cash-in,2,87,4580.38,2024-02-04 18:11,0,none
transfer,680,28,5095.54,2024-05-10 23:53,0,none
transfer,600,737,20482.14,2021-07-31 22:39,1,type1
transfer,600,422,20849.2,2020-12-05 15:04,1,type1
transfer,600,202,20006.36,2021-08-02 07:38,1,type1
transfer,600,281,20594.51,2020-08-14 15:14,1,type1
transfer,600,955,19033.28,2023-09-16 12:47,1,type1
transfer,341,901,578.24,2020-12-11 21:54,1,type2
transfer,96,396,613.45,2020-12-11 21:55,1,type2
transfer,129,146,607.54,2020-12-11 21:56,1,type2
transfer,616,840,604.6,2020-12-11 21:57,1,type2
transfer,762,241,581.61,2020-12-11 21:58,1,type2
transfer,476,25,20369.07,2023-06-22 08:04,1,type3
transfer,789,25,20279.57,2024-04-03 23:08,1,type3
transfer,759,25,19590.84,2023-06-02 15:33,1,type3
transfer,108,25,19859.8,2023-02-16 22:02,1,type3
transfer,483,25,19256.52,2022-07-09 22:26,1,type3
cash-in,695,165,3653.31,2020-01-12 02:53,0,none
cash-in,789,347,5321.64,2023-05-31 14:26,0,none
cash-in,325,664,3011.3,2024-11-16 11:46,0,none
cash-in,581,851,7264.48,2024-02-04 09:06,0,none
cash-in,64,919,6683.59,2024-03-16 02:49,0,none
transfer,321,797,2174.33,2022-03-25 23:03,0,none
cash-in,841,204,8179.32,2023-04-21 23:16,0,none
cash-in,656,711,7380.74,2021-12-15 11:13,0,none
cash-in,1000,432,4080.56,2020-03-03 06:30,0,none
cash-in,549,517,2346.13,2020-01-12 11:17,0,none
transfer,557,109,2940.47,2020-01-29 08:11,0,none
cash-in,135,512,2659.72,2024-08-17 13:07,0,none
transfer,397,645,1686.07,2022-01-19 20:41,0,none
transfer,359,452,5021.33,2023-12-24 12:34,0,none
cash-in,178,416,4819.67,2023-08-07 07:32,0,none
transfer,564,280,19304.72,2020-08-13 11:07,1,type1
transfer,564,332,19867.5,2022-07-22 08:57,1,type1
transfer,564,358,19358.38,2023-10-24 20:24,1,type1
transfer,564,475,20683.52,2022-08-27 14:16,1,type1
transfer,564,966,20473.28,2020-07-30 12:40,1,type1
transfer,986,388,19.68,2022-06-03 07:31,1,type2
transfer,6,954,18.47,2022-06-03 07:32,1,type2
transfer,242,289,18.08,2022-06-03 07:33,1,type2
transfer,184,71,19.62,2022-06-03 07:34,1,type2
transfer,995,265,17.98,2022-06-03 07:35,1,type2
transfer,401,301,20699.29,2022-06-03 23:21,1,type3
transfer,246,301,20835.79,2023-04-25 17:02,1,type3
transfer,259,301,19995.06,2023-08-31 08:10,1,type3
transfer,934,301,20220.2,2022-08-16 07:43,1,type3
transfer,562,301,20492.81,2021-03-07 01:29,1,type3
transfer,203,271,9502.83,2020-07-05 21:49,0,none
cash-in,842,302,4620.16,2020-04-03 05:16,0,none
cash-in,46,567,6737.95,2024-02-07 00:38,0,none
cash-in,72,260,8876.29,2022-11-02 12:16,0,none
cash-in,784,276,9245.14,2022-10-19 22:00,0,none
cash-in,810,36,1887.04,2020-09-26 20:14,0,none
cash-in,520,908,6659.02,2022-08-16 04:14,0,none
transfer,997,751,996.92,2021-02-19 06:39,0,none
cash-in,596,861,8837.33,2020-09-25 12:23,0,none
cash-in,728,591,32.35,2024-09-08 03:03,0,none
transfer,341,750,3538.0,2022-05-27 03:26,0,none
transfer,888,464,2528.36,2020-07-24 03:46,0,none
cash-in,642,983,4329.24,2023-03-22 13:25,0,none
transfer,976,451,7086.4,2023-04-21 17:36,0,none
cash-in,275,865,2922.99,2020-06-07 15:35,0,none
transfer,114,254,20030.26,2021-10-24 11:34,1,type1
transfer,114,424,20794.74,2022-02-13 10:07,1,type1
transfer,114,579,19926.23,2020-05-31 18:23,1,type1
transfer,114,777,20834.2,2021-01-15 10:00,1,type1
transfer,114,746,20334.89,2020-04-06 12:08,1,type1
transfer,984,544,834.55,2021-07-27 14:29,1,type2
transfer,46,553,831.59,2021-07-27 14:30,1,type2
transfer,152,838,836.14,2021-07-27 14:31,1,type2
transfer,758,884,794.27,2021-07-27 14:32,1,type2
transfer,901,415,815.04,2021-07-27 14:33,1,type2
transfer,112,956,20276.0,2021-06-15 06:08,1,type3
transfer,407,956,20481.62,2021-09-26 00:30,1,type3
transfer,742,956,19517.54,2020-06-12 20:16,1,type3
transfer,113,956,20254.77,2020-01-01 23:28,1,type3
transfer,771,956,19596.0,2020-05-29 21:01,1,type3
cash-in,59,472,2331.31,2022-03-05 15:00,0,none
transfer,367,329,5377.56,2023-07-04 22:33,0,none
transfer,938,648,4605.84,2021-07-29 02:45,0,none
cash-in,530,525,5774.79,2022-12-18 20:59,0,none
cash-in,659,682,4354.06,2020-12-22 03:24,0,none
transfer,28,841,2748.94,2020-07-31 14:57,0,none
transfer,290,242,172.66,2020-11-27 11:38,0,none
cash-in,636,229,4176.32,2023-02-06 18:56,0,none
cash-in,545,104,4855.74,2023-02-22 04:13,0,none
cash-in,360,815,8192.86,2022-01-11 14:23,0,none
cash-in,300,42,8701.93,2022-06-10 22:24,0,none
cash-in,406,592,2883.15,2023-04-17 01:22,0,none
transfer,955,52,1061.02,2020-09-10 10:13,0,none
cash-in,345,54,7286.67,2020-02-13 08:33,0,none
cash-in,245,258,8532.24,2024-05-03 03:04,0,none
